time,open,high,low,close,tick_volume,spread,real_volume,range,body,upper_wick_ratio,lower_wick_ratio,body_ratio,momentum,hour,day_of_week,rolling_high_20,rolling_low_20,range_position_20,atr14,visual_zone_label,visual_zone_score,visual_zone_annotation_id
2026-04-16 21:00:00,4789.19,4794.3,4785.86,4789.56,21733.0,4,0.0,8.44000000000051,0.37000000000080036,0.5616113744075232,0.39454976303314293,0.04383886255933389,-1.2399999999997817,21,3,4838.45,4773.1,0.2518745218056645,16.05142857142859,NONE,0.0,
2026-04-16 22:00:00,4794.62,4797.85,4790.74,4795.32,5128.0,28,0.0,7.110000000000582,0.6999999999998181,0.35583684950779854,0.5457102672292252,0.0984528832629762,5.759999999999309,22,3,4838.45,4773.1,0.34001530221881454,15.536428571428587,NONE,0.0,
2026-04-16 23:00:00,4794.84,4797.94,4791.77,4791.77,4793.0,15,0.0,6.169999999999163,3.069999999999709,0.5024311183144043,0.0,0.49756888168559565,-3.5499999999992724,23,3,4838.45,4773.1,0.28569242540168677,15.176428571428525,NONE,0.0,
2026-04-17 00:00:00,4791.7,4801.15,4786.11,4794.92,8169.0,14,0.0,15.039999999999964,3.2200000000002547,0.4142287234042273,0.3716755319149042,0.2140957446808685,3.149999999999636,0,4,4838.45,4773.1,0.3338944146901284,15.389285714285702,NONE,0.0,
2026-04-17 01:00:00,4794.92,4795.75,4767.97,4789.45,15273.0,15,0.0,27.779999999999745,5.470000000000255,0.029877609791214357,0.7732181425485875,0.19690424766019815,-5.470000000000255,1,4,4830.99,4767.97,0.34084417645191567,16.87142857142856,NONE,0.0,
2026-04-17 02:00:00,4789.45,4794.68,4784.63,4784.68,9179.0,15,0.0,10.050000000000182,4.769999999999527,0.5203980099502864,0.004975124378127462,0.47462686567158613,-4.769999999999527,2,4,4830.99,4767.97,0.2651539193906722,16.769999999999982,NONE,0.0,
2026-04-17 03:00:00,4784.68,4798.01,4784.68,4793.16,7508.0,15,0.0,13.329999999999927,8.479999999999563,0.3638409602400893,0.0,0.6361590397599107,8.479999999999563,3,4,4823.89,4767.97,0.4504649499284615,15.011428571428496,NONE,0.0,
2026-04-17 04:00:00,4793.13,4804.6,4792.57,4802.95,4338.0,15,0.0,12.030000000000655,9.819999999999709,0.1371571072319581,0.0465502909393491,0.8162926018286928,9.789999999999964,4,4,4823.89,4767.97,0.6255364806866867,13.560000000000011,NONE,0.0,
2026-04-17 05:00:00,4802.87,4806.14,4793.81,4794.34,10382.0,15,0.0,12.329999999999927,8.529999999999745,0.2652068126521051,0.042984590429825505,0.6918085969180694,-8.609999999999673,5,4,4823.89,4767.97,0.47156652360514767,12.680714285714268,NONE,0.0,
2026-04-17 06:00:00,4794.32,4795.34,4779.4,4784.99,11008.0,14,0.0,15.94000000000051,9.329999999999927,0.06398996235887101,0.350690087829358,0.5853199498117709,-9.350000000000364,6,4,4823.89,4767.97,0.3043633762517794,12.038571428571426,NONE,0.0,
2026-04-17 07:00:00,4784.99,4794.79,4778.87,4784.51,8911.0,14,0.0,15.920000000000073,0.47999999999956344,0.6155778894472448,0.35427135678393856,0.030150753768816662,-0.47999999999956344,7,4,4823.89,4767.97,0.29577968526466275,12.180000000000032,NONE,0.0,
2026-04-17 08:00:00,4784.47,4796.99,4781.04,4796.02,9039.0,15,0.0,15.949999999999818,11.550000000000182,0.06081504702190321,0.21504702194359437,0.7241379310345024,11.510000000000218,8,4,4823.89,4767.97,0.5016094420600884,12.709285714285736,NONE,0.0,
2026-04-17 09:00:00,4796.02,4800.98,4790.01,4790.42,8167.0,14,0.0,10.969999999999345,5.600000000000364,0.4521422060163558,0.03737465815860337,0.5104831358250409,-5.600000000000364,9,4,4812.93,4767.97,0.4993327402135187,12.842142857142855,NONE,0.0,
2026-04-17 10:00:00,4790.49,4794.01,4782.39,4787.47,7499.0,14,0.0,11.61999999999989,3.019999999999527,0.30292598967301804,0.4371772805507724,0.2598967297762096,-2.949999999999818,10,4,4812.93,4767.97,0.43371886120996406,13.13285714285712,NONE,0.0,
2026-04-17 11:00:00,4787.47,4811.82,4783.62,4799.17,8826.0,14,0.0,28.199999999999818,11.699999999999818,0.44858156028367796,0.13652482269504923,0.4148936170212728,11.699999999999818,11,4,4811.82,4767.97,0.711516533637405,14.54428571428564,NONE,0.0,
2026-04-17 12:00:00,4799.33,4847.82,4797.72,4846.61,17824.0,15,0.0,50.099999999999454,47.279999999999745,0.024151696606787416,0.032135728542907985,0.9437125748503046,47.4399999999996,12,4,4847.82,4767.97,0.984846587351283,17.530714285714176,NONE,0.0,
2026-04-17 13:00:00,4846.61,4889.05,4835.04,4880.38,28496.0,15,0.0,54.01000000000022,33.77000000000044,0.16052582855026917,0.21421958896500023,0.6252545824847306,33.77000000000044,13,4,4889.05,4767.97,0.9283944499504453,20.94785714285711,NONE,0.0,
2026-04-17 14:00:00,4880.38,4885.4,4860.13,4873.1,23820.0,15,0.0,25.269999999999527,7.279999999999745,0.19865453106448835,0.5132568262762366,0.2880886426592751,-7.279999999999745,14,4,4889.05,4767.97,0.8682689131152971,21.678571428571363,NONE,0.0,
2026-04-17 15:00:00,4873.1,4880.59,4854.88,4867.59,21573.0,14,0.0,25.710000000000036,5.510000000000218,0.2913263321664633,0.4943601711396351,0.21431349669390162,-5.510000000000218,15,4,4889.05,4767.97,0.8227618103733065,21.530714285714243,NONE,0.0,
2026-04-17 16:00:00,4867.57,4873.4,4863.74,4867.08,15245.0,14,0.0,9.659999999999854,0.4899999999997817,0.6035196687370616,0.3457556935818008,0.05072463768113759,-0.5100000000002183,16,4,4889.05,4767.97,0.8185497191939192,21.502857142857074,NONE,0.0,
2026-04-17 17:00:00,4867.1,4869.54,4853.81,4862.48,17481.0,15,0.0,15.729999999999563,4.6200000000008,0.15511760966304308,0.5511760966306042,0.29370629370635276,-4.600000000000364,17,4,4889.05,4767.97,0.7805583085563211,21.67428571428562,NONE,0.0,
2026-04-17 18:00:00,4862.48,4867.93,4855.99,4858.09,14825.0,15,0.0,11.94000000000051,4.389999999999418,0.45644891122282205,0.1758793969849476,0.36767169179223036,-4.389999999999418,18,4,4889.05,4767.97,0.7443012884043603,21.667857142857038,NONE,0.0,
2026-04-17 19:00:00,4858.09,4861.21,4852.8,4854.49,14280.0,14,0.0,8.409999999999854,3.600000000000364,0.3709869203329304,0.20095124851363008,0.4280618311534395,-3.600000000000364,19,4,4889.05,4767.97,0.714568880079283,21.387857142857033,NONE,0.0,
2026-04-17 20:00:00,4854.49,4855.05,4833.9,4835.49,8324.0,15,0.0,21.150000000000546,19.0,0.02647754137117663,0.07517730496454395,0.8983451536642795,-19.0,20,4,4889.05,4767.97,0.5576478361413906,21.759999999999895,NONE,0.0,
2026-04-17 21:00:00,4862.63,4868.1,4855.92,4858.26,18294.0,4,0.0,12.180000000000291,4.369999999999891,0.44909688013137306,0.1921182266009926,0.35878489326763435,22.770000000000437,21,4,4889.05,4778.87,0.7205481938645862,22.952142857142785,NONE,0.0,
