time,open,high,low,close,tick_volume,spread,real_volume,hour,day_of_week,MA20,range,momentum,vol_avg,volume_spike,h1_prev_high,h1_prev_low,h1_bos_up,h1_bos_down,h1_ma20,h1_momentum,h1_trend,h1_bias,prev_high,prev_low,bos_up,bos_down,trend
2026-04-01 15:05:00,4766.92,4773.84,4765.91,4773.24,1889,15,0,15,2,4749.362,7.930000000000291,6.319999999999709,2117.1,False,4768.8,4725.76,1,0,4712.4625,25.80999999999949,bullish,bullish,4770.89,4758.48,1,0,bullish
2026-04-01 15:10:00,4773.21,4774.86,4762.84,4764.81,1732,15,0,15,2,4750.658,12.019999999999529,-8.429999999999382,2080.15,False,4768.8,4725.76,1,0,4712.4625,25.80999999999949,bullish,bullish,4773.84,4765.91,1,1,bullish
2026-04-01 15:15:00,4764.79,4770.65,4762.42,4770.58,1569,15,0,15,2,4751.8765,8.229999999999563,5.769999999999527,2046.0,False,4768.8,4725.76,1,0,4712.4625,25.80999999999949,bullish,bullish,4774.86,4762.84,0,1,bearish
2026-04-01 15:20:00,4770.58,4776.38,4768.26,4770.01,1562,15,0,15,2,4753.1995,8.11999999999989,-0.569999999999709,2011.1,False,4768.8,4725.76,1,0,4712.4625,25.80999999999949,bullish,bullish,4770.65,4762.42,1,0,bullish
2026-04-01 15:25:00,4770.16,4774.05,4768.25,4773.18,1601,15,0,15,2,4754.6845,5.800000000000182,3.1700000000000728,1973.95,False,4768.8,4725.76,1,0,4712.4625,25.80999999999949,bullish,bullish,4776.38,4768.26,0,1,bearish
2026-04-01 15:30:00,4773.22,4780.2,4770.13,4779.78,1884,15,0,15,2,4756.6050000000005,10.069999999999707,6.599999999999454,1947.35,False,4768.8,4725.76,1,0,4712.4625,25.80999999999949,bullish,bullish,4774.05,4768.25,1,0,bullish
2026-04-01 15:35:00,4779.79,4783.77,4779.09,4781.87,1627,15,0,15,2,4758.7805,4.680000000000291,2.090000000000145,1931.9,False,4768.8,4725.76,1,0,4712.4625,25.80999999999949,bullish,bullish,4780.2,4770.13,1,0,bullish
2026-04-01 15:40:00,4781.89,4786.84,4779.69,4785.53,1565,15,0,15,2,4760.847,7.150000000000546,3.659999999999856,1899.85,False,4768.8,4725.76,1,0,4712.4625,25.80999999999949,bullish,bullish,4783.77,4779.09,1,0,bullish
2026-04-01 15:45:00,4785.57,4787.13,4783.11,4784.68,1313,15,0,15,2,4762.941000000001,4.020000000000437,-0.8499999999994543,1852.85,False,4768.8,4725.76,1,0,4712.4625,25.80999999999949,bullish,bullish,4786.84,4779.69,1,0,bullish
2026-04-01 15:50:00,4784.71,4788.2,4784.14,4785.59,1297,15,0,15,2,4764.996,4.059999999999491,0.9099999999998544,1803.85,False,4768.8,4725.76,1,0,4712.4625,25.80999999999949,bullish,bullish,4787.13,4783.11,1,0,bullish
2026-04-01 15:55:00,4785.62,4787.65,4782.47,4786.58,1395,15,0,15,2,4766.9765,5.1799999999993815,0.9899999999997816,1771.65,False,4768.8,4725.76,1,0,4712.4625,25.80999999999949,bullish,bullish,4788.2,4784.14,0,1,bearish
2026-04-01 16:00:00,4786.62,4790.72,4783.11,4786.01,1465,15,0,16,2,4769.3045,7.610000000000582,-0.569999999999709,1730.2,False,4788.2,4758.48,1,0,4717.6905,0.7600000000002183,bullish,bullish,4787.65,4782.47,1,0,bullish
2026-04-01 16:05:00,4786.11,4788.0,4781.9,4785.48,1419,15,0,16,2,4771.4645,6.100000000000364,-0.5300000000006548,1697.3,False,4788.2,4758.48,1,0,4717.6905,0.7600000000002183,bullish,bullish,4790.72,4783.11,0,1,bearish
2026-04-01 16:10:00,4785.42,4785.52,4774.36,4775.02,1561,15,0,16,2,4773.035,11.160000000000764,-10.459999999999129,1682.15,False,4788.2,4758.48,1,0,4717.6905,0.7600000000002183,bullish,bullish,4788.0,4781.9,0,1,bearish
2026-04-01 16:15:00,4775.07,4782.03,4774.58,4781.98,1560,15,0,16,2,4774.64,7.449999999999818,6.959999999999127,1647.2,False,4788.2,4758.48,1,0,4717.6905,0.7600000000002183,bullish,bullish,4785.52,4774.36,0,0,neutral
2026-04-01 16:20:00,4782.39,4783.5,4779.63,4779.82,1131,15,0,16,2,4775.9275,3.869999999999891,-2.1599999999998545,1585.35,False,4788.2,4758.48,1,0,4717.6905,0.7600000000002183,bullish,bullish,4782.03,4774.58,1,0,bullish
2026-04-01 16:25:00,4779.81,4779.86,4774.82,4776.46,1157,15,0,16,2,4776.808999999999,5.039999999999964,-3.3599999999996726,1545.9,False,4788.2,4758.48,1,0,4717.6905,0.7600000000002183,bullish,bullish,4783.5,4779.63,0,1,bearish
2026-04-01 16:30:00,4776.53,4783.26,4775.26,4782.43,1457,15,0,16,2,4777.537,8.0,5.970000000000255,1527.0,False,4788.2,4758.48,1,0,4717.6905,0.7600000000002183,bullish,bullish,4779.86,4774.82,1,0,bullish
2026-04-01 16:35:00,4782.33,4784.88,4780.57,4780.82,1245,15,0,16,2,4778.5395,4.3100000000004,-1.610000000000582,1499.05,False,4788.2,4758.48,1,0,4717.6905,0.7600000000002183,bullish,bullish,4783.26,4775.26,1,0,bullish
2026-04-01 16:40:00,4780.82,4784.28,4780.57,4784.23,1052,15,0,16,2,4779.405000000001,3.710000000000037,3.4099999999998545,1474.05,False,4788.2,4758.48,1,0,4717.6905,0.7600000000002183,bullish,bullish,4784.88,4780.57,0,0,neutral
2026-04-01 16:45:00,4784.23,4784.95,4783.14,4783.93,1026,15,0,16,2,4779.9395,1.809999999999491,-0.2999999999992724,1430.9,False,4788.2,4758.48,1,0,4717.6905,0.7600000000002183,bullish,bullish,4784.28,4780.57,1,0,bullish
2026-04-01 16:50:00,4783.93,4784.84,4781.81,4783.63,815,15,0,16,2,4780.8805,3.0299999999997453,-0.3000000000001819,1385.05,False,4788.2,4758.48,1,0,4717.6905,0.7600000000002183,bullish,bullish,4784.95,4783.14,0,1,bearish
2026-04-01 16:55:00,4783.59,4788.59,4782.93,4787.34,979,15,0,16,2,4781.7185,5.659999999999855,3.710000000000037,1355.55,False,4788.2,4758.48,1,0,4717.6905,0.7600000000002183,bullish,bullish,4784.84,4781.81,1,0,bullish
2026-04-01 17:00:00,4787.23,4791.92,4786.58,4789.16,1278,15,0,17,2,4782.676,5.3400000000001455,1.819999999999709,1341.35,False,4790.72,4774.36,1,1,4723.051,-12.94000000000051,bullish,bullish,4788.59,4782.93,1,0,bullish
2026-04-01 17:05:00,4789.05,4793.1,4788.65,4791.06,1314,15,0,17,2,4783.57,4.450000000000728,1.9000000000005457,1327.0,False,4790.72,4774.36,1,1,4723.051,-12.94000000000051,bullish,bullish,4791.92,4786.58,1,0,bullish
2026-04-01 17:10:00,4791.06,4791.6,4788.17,4788.54,1034,15,0,17,2,4784.008,3.430000000000291,-2.520000000000437,1284.5,False,4790.72,4774.36,1,1,4723.051,-12.94000000000051,bullish,bullish,4793.1,4788.65,0,1,bearish
2026-04-01 17:15:00,4788.57,4789.32,4782.73,4785.93,1143,15,0,17,2,4784.211,6.5900000000001455,-2.6099999999996726,1260.3,False,4790.72,4774.36,1,1,4723.051,-12.94000000000051,bullish,bullish,4791.6,4788.17,0,1,bearish
2026-04-01 17:20:00,4785.87,4788.39,4784.38,4787.58,1449,15,0,17,2,4784.3135,4.010000000000218,1.6499999999996362,1254.5,True,4790.72,4774.36,1,1,4723.051,-12.94000000000051,bullish,bullish,4789.32,4782.73,0,0,neutral
2026-04-01 17:25:00,4787.48,4789.65,4784.47,4785.29,1410,15,0,17,2,4784.343999999999,5.1799999999993815,-2.289999999999964,1259.35,True,4790.72,4774.36,1,1,4723.051,-12.94000000000051,bullish,bullish,4788.39,4784.38,1,0,bullish
2026-04-01 17:30:00,4785.24,4786.27,4779.19,4779.65,1251,15,0,17,2,4784.0470000000005,7.080000000000837,-5.640000000000327,1257.05,False,4790.72,4774.36,1,1,4723.051,-12.94000000000051,bullish,bullish,4789.65,4784.47,0,1,bearish
2026-04-01 17:35:00,4779.69,4782.89,4775.75,4782.57,1490,15,0,17,2,4783.8465,7.140000000000327,2.9200000000000728,1261.8,True,4790.72,4774.36,1,1,4723.051,-12.94000000000051,bullish,bullish,4786.27,4779.19,0,1,bearish
2026-04-01 17:40:00,4782.57,4784.8,4781.61,4782.03,1099,14,0,17,2,4783.6475,3.1900000000005093,-0.5399999999999636,1243.5,False,4790.72,4774.36,1,1,4723.051,-12.94000000000051,bullish,bullish,4782.89,4775.75,1,0,bullish
2026-04-01 17:45:00,4782.03,4783.31,4779.29,4780.26,798,15,0,17,2,4783.3865000000005,4.020000000000437,-1.769999999999527,1212.45,False,4790.72,4774.36,1,1,4723.051,-12.94000000000051,bullish,bullish,4784.8,4781.61,0,1,bearish
2026-04-01 17:50:00,4780.13,4781.5,4778.22,4779.61,1044,15,0,17,2,4783.616,3.2799999999997453,-0.6500000000005457,1186.6,False,4790.72,4774.36,1,1,4723.051,-12.94000000000051,bullish,bullish,4783.31,4779.29,0,1,bearish
2026-04-01 17:55:00,4779.69,4780.19,4773.77,4774.4,1036,15,0,17,2,4783.237,6.419999999999163,-5.210000000000036,1160.4,False,4790.72,4774.36,1,1,4723.051,-12.94000000000051,bullish,bullish,4781.5,4778.22,0,1,bearish
2026-04-01 18:00:00,4774.4,4775.28,4759.32,4764.39,1905,15,0,18,2,4782.4655,15.960000000000036,-10.009999999999309,1199.1,True,4793.1,4773.77,0,1,4726.679,-21.17999999999938,bearish,bearish,4780.19,4773.77,0,1,bearish
2026-04-01 18:05:00,4764.39,4773.12,4763.68,4767.0,1714,15,0,18,2,4781.9925,9.4399999999996,2.6099999999996726,1226.95,True,4793.1,4773.77,0,1,4726.679,-21.17999999999938,bearish,bearish,4775.28,4759.32,0,0,neutral
2026-04-01 18:10:00,4767.04,4772.9,4767.04,4771.25,1396,15,0,18,2,4781.4335,5.859999999999673,4.25,1223.9,True,4793.1,4773.77,0,1,4726.679,-21.17999999999938,bearish,bearish,4773.12,4763.68,0,0,neutral
2026-04-01 18:15:00,4771.25,4771.86,4759.52,4762.38,1554,15,0,18,2,4780.5115000000005,12.339999999999236,-8.86999999999989,1239.35,True,4793.1,4773.77,0,1,4726.679,-21.17999999999938,bearish,bearish,4772.9,4767.04,0,1,bearish
2026-04-01 18:20:00,4762.38,4764.52,4753.43,4755.73,1933,15,0,18,2,4779.086499999999,11.090000000000146,-6.650000000000546,1283.4,True,4793.1,4773.77,0,1,4726.679,-21.17999999999938,bearish,bearish,4771.86,4759.52,0,1,bearish
2026-04-01 18:25:00,4755.62,4759.84,4753.7,4754.1,1990,15,0,18,2,4777.594999999999,6.140000000000327,-1.6299999999991996,1331.6,True,4793.1,4773.77,0,1,4726.679,-21.17999999999938,bearish,bearish,4764.52,4753.43,0,0,neutral
2026-04-01 18:30:00,4754.16,4761.36,4754.16,4755.77,1830,15,0,18,2,4776.201999999999,7.199999999999818,1.6700000000000728,1382.35,True,4793.1,4773.77,0,1,4726.679,-21.17999999999938,bearish,bearish,4759.84,4753.7,1,0,bullish
2026-04-01 18:35:00,4755.92,4756.32,4742.19,4749.37,2157,15,0,18,2,4774.3035,14.13000000000011,-6.400000000000546,1441.25,True,4793.1,4773.77,0,1,4726.679,-21.17999999999938,bearish,bearish,4761.36,4754.16,0,1,bearish
2026-04-01 18:40:00,4749.31,4765.91,4748.54,4756.66,1773,15,0,18,2,4772.6785,17.36999999999989,7.289999999999964,1466.0,True,4793.1,4773.77,0,1,4726.679,-21.17999999999938,bearish,bearish,4756.32,4742.19,1,0,bullish
2026-04-01 18:45:00,4756.9,4758.52,4752.22,4756.21,1593,15,0,18,2,4770.936,6.300000000000182,-0.4499999999998181,1479.95,True,4793.1,4773.77,0,1,4726.679,-21.17999999999938,bearish,bearish,4765.91,4748.54,0,0,neutral
2026-04-01 18:50:00,4756.09,4757.41,4751.67,4755.3,1513,15,0,18,2,4769.274,5.739999999999782,-0.9099999999998544,1503.9,True,4793.1,4773.77,0,1,4726.679,-21.17999999999938,bearish,bearish,4758.52,4752.22,0,1,bearish
2026-04-01 18:55:00,4755.28,4756.27,4752.1,4753.22,1612,15,0,18,2,4767.6385,4.170000000000073,-2.0799999999999272,1527.35,True,4793.1,4773.77,0,1,4726.679,-21.17999999999938,bearish,bearish,4757.41,4751.67,0,0,neutral
2026-04-01 19:00:00,4753.25,4758.39,4751.34,4758.06,1947,15,0,19,2,4766.1625,7.050000000000182,4.8400000000001455,1552.25,True,4775.28,4742.19,1,0,4730.163500000001,12.979999999999563,bullish,bullish,4756.27,4752.1,1,1,bullish
2026-04-01 19:05:00,4758.07,4765.38,4757.86,4758.11,1506,15,0,19,2,4764.8035,7.520000000000437,0.0499999999992724,1557.05,False,4775.28,4742.19,1,0,4730.163500000001,12.979999999999563,bullish,bullish,4758.39,4751.34,1,0,bullish
2026-04-01 19:10:00,4758.09,4760.61,4755.94,4759.87,1241,15,0,19,2,4763.8145,4.670000000000073,1.7600000000002185,1556.55,False,4775.28,4742.19,1,0,4730.163500000001,12.979999999999563,bullish,bullish,4765.38,4757.86,0,1,bearish
2026-04-01 19:15:00,4759.97,4762.24,4758.77,4761.08,1090,15,0,19,2,4762.74,3.469999999999345,1.2100000000000364,1536.55,False,4775.28,4742.19,1,0,4730.163500000001,12.979999999999563,bullish,bullish,4760.61,4755.94,1,0,bullish
2026-04-01 19:20:00,4761.08,4763.03,4758.67,4761.1,1024,15,0,19,2,4761.6935,4.359999999999673,0.0200000000004365,1532.8,False,4775.28,4742.19,1,0,4730.163500000001,12.979999999999563,bullish,bullish,4762.24,4758.77,1,1,bullish
2026-04-01 19:25:00,4761.1,4769.38,4760.7,4765.64,1330,15,0,19,2,4760.9625,8.680000000000291,4.539999999999964,1559.4,False,4775.28,4742.19,1,0,4730.163500000001,12.979999999999563,bullish,bullish,4763.03,4758.67,1,0,bullish
2026-04-01 19:30:00,4765.73,4767.47,4763.19,4767.28,1170,15,0,19,2,4760.3460000000005,4.280000000000655,1.639999999999418,1565.7,False,4775.28,4742.19,1,0,4730.163500000001,12.979999999999563,bullish,bullish,4769.38,4760.7,0,0,neutral
2026-04-01 19:35:00,4767.27,4775.44,4767.0,4774.91,1097,15,0,19,2,4760.371499999999,8.4399999999996,7.630000000000109,1568.75,False,4775.28,4742.19,1,0,4730.163500000001,12.979999999999563,bullish,bullish,4767.47,4763.19,1,0,bullish
2026-04-01 19:40:00,4774.91,4778.22,4769.08,4769.53,1166,15,0,19,2,4760.628500000001,9.140000000000327,-5.380000000000109,1531.8,False,4775.28,4742.19,1,0,4730.163500000001,12.979999999999563,bullish,bullish,4775.44,4767.0,1,0,bullish
2026-04-01 19:45:00,4769.54,4770.3,4766.0,4768.03,1281,15,0,19,2,4760.68,4.300000000000182,-1.5,1510.15,False,4775.28,4742.19,1,0,4730.163500000001,12.979999999999563,bullish,bullish,4778.22,4769.08,0,1,bearish
2026-04-01 19:50:00,4768.24,4768.79,4758.17,4765.4,1844,15,0,19,2,4760.3875,10.61999999999989,-2.630000000000109,1532.55,True,4775.28,4742.19,1,0,4730.163500000001,12.979999999999563,bullish,bullish,4770.3,4766.0,0,1,bearish
2026-04-01 19:55:00,4765.39,4771.31,4764.48,4766.2,1877,15,0,19,2,4760.5785,6.830000000000837,0.8000000000001819,1548.7,True,4775.28,4742.19,1,0,4730.163500000001,12.979999999999563,bullish,bullish,4768.79,4758.17,1,0,bullish
2026-04-01 20:00:00,4766.18,4769.63,4762.64,4765.32,1068,15,0,20,2,4761.058,6.989999999999782,-0.8800000000001091,1505.45,False,4778.22,4751.34,0,0,4732.522,-8.149999999999636,neutral,neutral,4771.31,4764.48,0,1,bearish
2026-04-01 20:05:00,4765.33,4768.07,4763.84,4767.76,511,28,0,20,2,4761.741,4.229999999999563,2.4400000000005093,1431.5,False,4778.22,4751.34,0,0,4732.522,-8.149999999999636,neutral,neutral,4769.63,4762.64,0,0,neutral
2026-04-01 20:10:00,4767.76,4769.47,4767.34,4768.79,401,28,0,20,2,4762.392,2.130000000000109,1.0299999999997451,1360.05,False,4778.22,4751.34,0,0,4732.522,-8.149999999999636,neutral,neutral,4768.07,4763.84,1,0,bullish
2026-04-01 20:15:00,4768.79,4771.16,4768.75,4770.95,390,28,0,20,2,4763.471,2.4099999999998545,2.1599999999998545,1271.7,False,4778.22,4751.34,0,0,4732.522,-8.149999999999636,neutral,neutral,4769.47,4767.34,1,0,bullish
2026-04-01 20:20:00,4770.95,4771.16,4762.73,4762.73,408,28,0,20,2,4763.7745,8.430000000000291,-8.220000000000255,1203.45,False,4778.22,4751.34,0,0,4732.522,-8.149999999999636,neutral,neutral,4771.16,4768.75,0,1,bearish
2026-04-01 20:25:00,4762.74,4765.13,4760.97,4762.1,515,28,0,20,2,4764.069,4.159999999999855,-0.6299999999991996,1149.55,False,4778.22,4751.34,0,0,4732.522,-8.149999999999636,neutral,neutral,4771.16,4762.73,0,1,bearish
2026-04-01 20:30:00,4762.1,4763.65,4758.3,4759.94,544,28,0,20,2,4764.301,5.349999999999454,-2.160000000000764,1101.1,False,4778.22,4751.34,0,0,4732.522,-8.149999999999636,neutral,neutral,4765.13,4760.97,0,1,bearish
2026-04-01 20:35:00,4759.94,4762.46,4757.63,4758.11,607,28,0,20,2,4764.545499999999,4.829999999999927,-1.8299999999999272,1050.85,False,4778.22,4751.34,0,0,4732.522,-8.149999999999636,neutral,neutral,4763.65,4758.3,0,1,bearish
2026-04-01 20:40:00,4758.14,4760.75,4754.01,4759.88,554,28,0,20,2,4764.6365,6.739999999999782,1.7700000000004366,981.2,False,4778.22,4751.34,0,0,4732.522,-8.149999999999636,neutral,neutral,4762.46,4757.63,0,1,bearish
2026-04-01 20:45:00,4759.44,4763.42,4758.89,4762.65,490,28,0,20,2,4764.8635,4.529999999999745,2.769999999999527,930.4,False,4778.22,4751.34,0,0,4732.522,-8.149999999999636,neutral,neutral,4760.75,4754.01,1,0,bullish
2026-04-01 20:50:00,4762.65,4762.93,4756.92,4757.35,570,28,0,20,2,4764.7375,6.010000000000218,-5.299999999999272,896.85,False,4778.22,4751.34,0,0,4732.522,-8.149999999999636,neutral,neutral,4763.42,4758.89,0,1,bearish
2026-04-01 20:55:00,4757.32,4758.8,4756.41,4758.05,423,28,0,20,2,4764.586,2.3900000000003274,0.6999999999998181,863.5,False,4778.22,4751.34,0,0,4732.522,-8.149999999999636,neutral,neutral,4762.93,4756.92,0,1,bearish
2026-04-01 22:00:00,4753.33,4759.46,4751.23,4756.95,138,310,0,22,2,4764.3785,8.230000000000473,-1.1000000000003638,819.2,False,4771.16,4754.01,1,1,4736.6985,18.36999999999989,bullish,bullish,4758.8,4756.41,1,1,bullish
2026-04-01 22:05:00,4756.95,4758.97,4750.68,4754.52,150,102,0,22,2,4763.8225,8.289999999999964,-2.429999999999381,760.2,False,4771.16,4754.01,1,1,4736.6985,18.36999999999989,bullish,bullish,4759.46,4751.23,0,1,bearish
2026-04-01 22:10:00,4754.82,4758.08,4753.95,4757.15,103,127,0,22,2,4763.316,4.130000000000109,2.6299999999992,706.85,False,4771.16,4754.01,1,1,4736.6985,18.36999999999989,bullish,bullish,4758.97,4750.68,0,0,neutral
2026-04-01 22:15:00,4756.34,4761.83,4756.19,4761.43,356,158,0,22,2,4762.642000000001,5.640000000000327,4.280000000000655,669.8,False,4771.16,4754.01,1,1,4736.6985,18.36999999999989,bullish,bullish,4758.08,4753.95,1,0,bullish
2026-04-01 22:20:00,4761.46,4768.07,4759.35,4766.41,510,28,0,22,2,4762.485999999999,8.719999999999345,4.979999999999563,637.0,False,4771.16,4754.01,1,1,4736.6985,18.36999999999989,bullish,bullish,4761.83,4756.19,1,0,bullish
2026-04-01 22:25:00,4766.41,4774.73,4766.15,4773.25,485,28,0,22,2,4762.746999999999,8.579999999999927,6.8400000000001455,597.2,False,4771.16,4754.01,1,1,4736.6985,18.36999999999989,bullish,bullish,4768.07,4759.35,1,0,bullish
2026-04-01 22:30:00,4773.16,4777.9,4771.53,4776.99,866,28,0,22,2,4763.3265,6.369999999999891,3.7399999999997817,548.3,True,4771.16,4754.01,1,1,4736.6985,18.36999999999989,bullish,bullish,4774.73,4766.15,1,0,bullish
2026-04-01 22:35:00,4776.95,4780.68,4773.62,4774.37,726,28,0,22,2,4763.735,7.0600000000004,-2.619999999999891,490.75,True,4771.16,4754.01,1,1,4736.6985,18.36999999999989,bullish,bullish,4777.9,4771.53,1,0,bullish
2026-04-01 22:40:00,4774.4,4779.64,4770.7,4776.1,629,28,0,22,2,4764.273999999999,8.94000000000051,1.730000000000473,468.8,True,4771.16,4754.01,1,1,4736.6985,18.36999999999989,bullish,bullish,4780.68,4773.62,0,1,bearish
2026-04-01 22:45:00,4776.07,4780.99,4775.95,4780.3,532,28,0,22,2,4764.901,5.039999999999964,4.199999999999818,469.85,True,4771.16,4754.01,1,1,4736.6985,18.36999999999989,bullish,bullish,4779.64,4770.7,1,0,bullish
2026-04-01 22:50:00,4780.3,4781.45,4775.0,4779.16,785,28,0,22,2,4765.4195,6.449999999999818,-1.1400000000003274,489.05,True,4771.16,4754.01,1,1,4736.6985,18.36999999999989,bullish,bullish,4780.99,4775.95,1,1,bullish
2026-04-01 22:55:00,4779.13,4779.57,4775.17,4776.42,417,28,0,22,2,4765.693,4.399999999999636,-2.7399999999997817,490.4,False,4771.16,4754.01,1,1,4736.6985,18.36999999999989,bullish,bullish,4781.45,4775.0,0,0,neutral
2026-04-01 23:00:00,4776.57,4778.6,4773.47,4778.43,719,28,0,23,2,4766.478,5.130000000000109,2.0100000000002183,505.95,True,4781.45,4750.68,1,0,4741.6845,7.699999999999818,bullish,bullish,4779.57,4775.17,0,1,bearish
2026-04-01 23:05:00,4778.43,4789.28,4778.38,4787.71,1038,28,0,23,2,4767.7585,10.899999999999636,9.279999999999744,532.1,True,4781.45,4750.68,1,0,4741.6845,7.699999999999818,bullish,bullish,4778.6,4773.47,1,0,bullish
2026-04-01 23:10:00,4787.43,4791.75,4787.43,4791.45,900,15,0,23,2,4769.334000000001,4.319999999999709,3.7399999999997817,549.9,True,4781.45,4750.68,1,0,4741.6845,7.699999999999818,bullish,bullish,4789.28,4778.38,1,0,bullish
2026-04-01 23:15:00,4791.46,4799.2,4788.73,4796.24,1182,15,0,23,2,4771.2405,10.470000000000256,4.789999999999964,578.65,True,4781.45,4750.68,1,0,4741.6845,7.699999999999818,bullish,bullish,4791.75,4787.43,1,0,bullish
2026-04-01 23:20:00,4796.16,4798.16,4791.99,4793.04,935,15,0,23,2,4772.8985,6.170000000000073,-3.199999999999818,597.7,True,4781.45,4750.68,1,0,4741.6845,7.699999999999818,bullish,bullish,4799.2,4788.73,0,0,neutral
2026-04-01 23:25:00,4793.04,4796.47,4792.48,4794.99,641,15,0,23,2,4774.5155,3.990000000000691,1.949999999999818,605.25,True,4781.45,4750.68,1,0,4741.6845,7.699999999999818,bullish,bullish,4798.16,4791.99,0,0,neutral
2026-04-01 23:30:00,4795.02,4800.33,4791.59,4793.3,928,15,0,23,2,4776.313,8.739999999999782,-1.6899999999995998,623.15,True,4781.45,4750.68,1,0,4741.6845,7.699999999999818,bullish,bullish,4796.47,4792.48,1,1,bullish
2026-04-01 23:35:00,4793.29,4793.63,4788.35,4792.06,848,15,0,23,2,4778.013499999999,5.279999999999745,-1.2399999999997815,644.4,True,4781.45,4750.68,1,0,4741.6845,7.699999999999818,bullish,bullish,4800.33,4791.59,0,1,bearish
2026-04-01 23:40:00,4791.94,4793.75,4789.58,4789.7,711,15,0,23,2,4779.651,4.170000000000073,-2.360000000000582,673.05,True,4781.45,4750.68,1,0,4741.6845,7.699999999999818,bullish,bullish,4793.63,4788.35,1,0,bullish
2026-04-01 23:45:00,4789.7,4789.92,4780.45,4784.13,1127,15,0,23,2,4781.1315,9.470000000000256,-5.569999999999709,721.9,True,4781.45,4750.68,1,0,4741.6845,7.699999999999818,bullish,bullish,4793.75,4789.58,0,1,bearish
2026-04-01 23:50:00,4784.13,4785.9,4778.39,4785.69,1056,15,0,23,2,4782.5585,7.509999999999309,1.559999999999491,769.55,True,4781.45,4750.68,1,0,4741.6845,7.699999999999818,bullish,bullish,4789.92,4780.45,0,1,bearish
2026-04-01 23:55:00,4785.69,4786.28,4782.47,4784.12,975,15,0,23,2,4783.692999999999,3.80999999999949,-1.569999999999709,800.5,True,4781.45,4750.68,1,0,4741.6845,7.699999999999818,bullish,bullish,4785.9,4778.39,1,0,bullish
2026-04-02 00:00:00,4784.12,4784.14,4775.24,4781.91,1673,15,0,0,3,4784.468,8.900000000000546,-2.2100000000000364,858.65,True,4800.33,4773.47,0,0,4746.8235,0.5900000000001455,neutral,bullish,4786.28,4782.47,0,1,bearish
2026-04-02 00:05:00,4781.82,4791.44,4781.07,4790.31,1479,15,0,0,3,4785.321,10.36999999999989,8.400000000000546,908.35,True,4800.33,4773.47,0,0,4746.8235,0.5900000000001455,neutral,bullish,4784.14,4775.24,1,0,bullish
2026-04-02 00:10:00,4790.31,4793.4,4789.31,4792.62,1150,15,0,0,3,4786.1025,4.089999999999236,2.3099999999994907,922.55,True,4800.33,4773.47,0,0,4746.8235,0.5900000000001455,neutral,bullish,4791.44,4781.07,1,0,bullish
2026-04-02 00:15:00,4792.62,4798.72,4791.0,4795.76,1173,15,0,0,3,4787.1720000000005,7.720000000000255,3.1400000000003274,944.9,True,4800.33,4773.47,0,0,4746.8235,0.5900000000001455,neutral,bullish,4793.4,4789.31,1,0,bullish
2026-04-02 00:20:00,4795.75,4797.67,4791.3,4794.37,1182,15,0,0,3,4788.085499999999,6.369999999999891,-1.3900000000003274,972.55,True,4800.33,4773.47,0,0,4746.8235,0.5900000000001455,neutral,bullish,4798.72,4791.0,0,0,neutral
2026-04-02 00:25:00,4794.37,4794.61,4788.64,4789.76,946,15,0,0,3,4788.5585,5.969999999999345,-4.609999999999673,993.25,False,4800.33,4773.47,0,0,4746.8235,0.5900000000001455,neutral,bullish,4797.67,4791.3,0,1,bearish
2026-04-02 00:30:00,4789.76,4791.21,4785.44,4790.38,901,15,0,0,3,4789.119500000001,5.770000000000437,0.6199999999998909,999.05,False,4800.33,4773.47,0,0,4746.8235,0.5900000000001455,neutral,bullish,4794.61,4788.64,0,1,bearish
2026-04-02 00:35:00,4790.37,4791.59,4784.62,4791.52,1205,15,0,0,3,4789.8745,6.970000000000255,1.1400000000003274,1038.45,True,4800.33,4773.47,0,0,4746.8235,0.5900000000001455,neutral,bullish,4791.21,4785.44,1,1,bullish
2026-04-02 00:40:00,4791.52,4796.25,4786.58,4787.8,1281,15,0,0,3,4790.343,9.670000000000073,-3.720000000000255,1066.55,True,4800.33,4773.47,0,0,4746.8235,0.5900000000001455,neutral,bullish,4791.59,4784.62,1,0,bullish
2026-04-02 00:45:00,4787.8,4791.72,4784.25,4788.09,1177,15,0,0,3,4790.361999999999,7.470000000000255,0.2899999999999636,1073.5,True,4800.33,4773.47,0,0,4746.8235,0.5900000000001455,neutral,bullish,4796.25,4786.58,0,1,bearish
2026-04-02 00:50:00,4788.05,4790.06,4785.73,4787.94,1189,15,0,0,3,4790.1865,4.330000000000837,-0.1500000000005457,1087.95,True,4800.33,4773.47,0,0,4746.8235,0.5900000000001455,neutral,bullish,4791.72,4784.25,0,0,neutral
2026-04-02 00:55:00,4787.8,4789.05,4783.89,4784.71,1274,15,0,0,3,4789.610000000001,5.159999999999855,-3.2299999999995634,1092.55,True,4800.33,4773.47,0,0,4746.8235,0.5900000000001455,neutral,bullish,4790.06,4785.73,0,1,bearish
2026-04-02 01:00:00,4784.71,4785.06,4737.84,4744.36,2158,15,0,1,3,4787.176,47.220000000000255,-40.35000000000037,1153.7,True,4798.72,4775.24,0,1,4747.8195000000005,-88.15999999999985,bearish,bearish,4789.05,4783.89,0,1,bearish
