time,open,high,low,close,tick_volume,spread,real_volume
2025-07-08 00:40:00,3331.64,3333.94,3331.17,3333.66,768.0,12,0.0
2025-07-08 00:45:00,3333.66,3334.82,3333.2,3334.36,438.0,12,0.0
2025-07-08 00:50:00,3334.36,3335.33,3333.69,3333.99,368.0,12,0.0
2025-07-08 00:55:00,3333.99,3334.82,3332.85,3334.28,524.0,12,0.0
2025-07-08 01:00:00,3334.28,3335.6,3333.35,3334.65,1100.0,12,0.0
2025-07-08 01:05:00,3334.64,3334.7,3329.88,3331.68,907.0,12,0.0
2025-07-08 01:10:00,3331.68,3331.68,3329.67,3331.47,883.0,12,0.0
2025-07-08 01:15:00,3331.46,3333.15,3330.42,3331.83,808.0,12,0.0
2025-07-08 01:20:00,3331.83,3333.97,3331.76,3333.19,661.0,12,0.0
2025-07-08 01:25:00,3333.14,3335.36,3332.8,3333.99,700.0,12,0.0
2025-07-08 01:30:00,3333.99,3334.03,3332.4,3333.6,653.0,12,0.0
2025-07-08 01:35:00,3333.77,3336.95,3333.68,3335.63,750.0,12,0.0
2025-07-08 01:40:00,3335.64,3336.95,3334.67,3334.68,790.0,12,0.0
2025-07-08 01:45:00,3334.68,3336.4,3334.27,3334.91,764.0,12,0.0
2025-07-08 01:50:00,3334.9,3334.91,3332.37,3332.97,844.0,12,0.0
2025-07-08 01:55:00,3332.97,3335.02,3332.88,3334.77,668.0,12,0.0
2025-07-08 02:00:00,3334.82,3336.3,3332.92,3335.66,839.0,12,0.0
2025-07-08 02:05:00,3335.66,3335.83,3333.67,3333.72,610.0,12,0.0
2025-07-08 02:10:00,3333.7,3334.31,3332.82,3333.97,660.0,12,0.0
2025-07-08 02:15:00,3333.99,3334.43,3333.6,3334.01,427.0,12,0.0
2025-07-08 02:20:00,3334.0,3335.77,3333.62,3335.05,304.0,12,0.0
2025-07-08 02:25:00,3335.05,3336.22,3335.02,3335.95,470.0,12,0.0
2025-07-08 02:30:00,3335.95,3336.17,3333.59,3334.19,610.0,12,0.0
2025-07-08 02:35:00,3334.19,3335.76,3334.15,3335.26,487.0,12,0.0
2025-07-08 02:40:00,3335.26,3336.27,3334.62,3335.6,521.0,12,0.0
2025-07-08 02:45:00,3335.6,3337.86,3335.49,3337.55,626.0,12,0.0
2025-07-08 02:50:00,3337.55,3338.04,3336.33,3336.94,597.0,12,0.0
2025-07-08 02:55:00,3336.96,3337.08,3333.85,3334.46,692.0,12,0.0
2025-07-08 03:00:00,3334.46,3335.48,3332.97,3333.06,559.0,12,0.0
2025-07-08 03:05:00,3333.06,3333.34,3331.16,3332.59,615.0,12,0.0
2025-07-08 03:10:00,3332.59,3333.48,3331.99,3332.1,468.0,12,0.0
2025-07-08 03:15:00,3332.1,3332.12,3330.89,3330.91,382.0,12,0.0
2025-07-08 03:20:00,3330.91,3331.82,3329.67,3329.68,539.0,12,0.0
2025-07-08 03:25:00,3329.68,3331.82,3329.63,3331.61,454.0,12,0.0
2025-07-08 03:30:00,3331.61,3332.04,3330.89,3331.67,351.0,12,0.0
2025-07-08 03:35:00,3331.67,3331.7,3330.7,3330.85,170.0,12,0.0
2025-07-08 03:40:00,3330.85,3331.85,3330.74,3330.78,199.0,12,0.0
2025-07-08 03:45:00,3330.78,3331.92,3330.54,3331.52,332.0,12,0.0
2025-07-08 03:50:00,3331.52,3331.91,3330.86,3331.84,262.0,12,0.0
2025-07-08 03:55:00,3331.84,3333.08,3331.4,3331.57,552.0,12,0.0
2025-07-08 04:00:00,3331.57,3332.01,3329.95,3330.47,549.0,12,0.0
2025-07-08 04:05:00,3330.45,3332.8,3330.41,3332.37,414.0,12,0.0
2025-07-08 04:10:00,3332.37,3332.49,3330.84,3330.99,275.0,12,0.0
2025-07-08 04:15:00,3330.99,3331.38,3330.79,3330.86,237.0,12,0.0
2025-07-08 04:20:00,3330.86,3331.15,3330.41,3330.42,154.0,12,0.0
2025-07-08 04:25:00,3330.42,3330.51,3329.53,3329.85,332.0,12,0.0
2025-07-08 04:30:00,3329.82,3331.48,3329.24,3330.88,1004.0,12,0.0
2025-07-08 04:35:00,3330.88,3331.17,3329.88,3331.13,441.0,12,0.0
2025-07-08 04:40:00,3331.13,3331.21,3329.97,3330.47,404.0,12,0.0
2025-07-08 04:45:00,3330.61,3330.75,3327.79,3328.13,645.0,12,0.0
2025-07-08 04:50:00,3328.13,3329.35,3327.41,3329.09,551.0,12,0.0
2025-07-08 04:55:00,3329.09,3329.77,3328.93,3329.65,338.0,12,0.0
2025-07-08 05:00:00,3329.67,3331.42,3329.54,3331.36,365.0,12,0.0
2025-07-08 05:05:00,3331.36,3331.84,3330.78,3331.21,369.0,13,0.0
2025-07-08 05:10:00,3331.21,3333.73,3330.79,3333.69,596.0,13,0.0
2025-07-08 05:15:00,3333.69,3334.62,3333.51,3334.12,586.0,13,0.0
2025-07-08 05:20:00,3334.12,3335.57,3333.74,3335.34,430.0,13,0.0
2025-07-08 05:25:00,3335.35,3336.55,3335.35,3335.71,503.0,13,0.0
2025-07-08 05:30:00,3335.71,3335.98,3334.77,3335.47,725.0,13,0.0
2025-07-08 05:35:00,3335.47,3336.56,3334.7,3335.36,592.0,13,0.0
2025-07-08 05:40:00,3335.36,3336.01,3334.29,3334.54,522.0,13,0.0
2025-07-08 05:45:00,3334.54,3335.29,3334.01,3335.11,535.0,13,0.0
2025-07-08 05:50:00,3335.11,3336.16,3334.77,3335.91,647.0,13,0.0
2025-07-08 05:55:00,3335.91,3335.91,3333.5,3334.07,625.0,13,0.0
2025-07-08 06:00:00,3334.07,3335.16,3333.58,3333.9,558.0,13,0.0
2025-07-08 06:05:00,3333.9,3334.61,3332.76,3332.78,576.0,13,0.0
2025-07-08 06:10:00,3332.78,3333.85,3331.27,3332.18,954.0,13,0.0
2025-07-08 06:15:00,3332.18,3332.62,3330.77,3332.04,606.0,13,0.0
2025-07-08 06:20:00,3331.95,3334.9,3331.54,3334.28,577.0,13,0.0
2025-07-08 06:25:00,3334.28,3335.04,3332.1,3334.64,495.0,13,0.0
2025-07-08 06:30:00,3334.64,3335.02,3333.32,3333.79,429.0,13,0.0
2025-07-08 06:35:00,3333.79,3334.51,3333.54,3334.12,469.0,13,0.0
2025-07-08 06:40:00,3334.12,3334.82,3333.38,3334.12,476.0,13,0.0
2025-07-08 06:45:00,3334.12,3334.29,3332.62,3333.27,570.0,13,0.0
2025-07-08 06:50:00,3333.27,3334.79,3332.71,3334.68,560.0,13,0.0
2025-07-08 06:55:00,3334.68,3336.07,3334.19,3335.81,576.0,13,0.0
2025-07-08 07:00:00,3335.81,3338.05,3335.79,3338.0,918.0,7,0.0
2025-07-08 07:05:00,3338.0,3339.49,3337.21,3338.82,750.0,12,0.0
2025-07-08 07:10:00,3338.82,3339.35,3337.93,3337.97,408.0,12,0.0
2025-07-08 07:15:00,3338.02,3338.35,3336.33,3336.41,448.0,12,0.0
2025-07-08 07:20:00,3336.41,3336.95,3334.74,3334.98,612.0,12,0.0
2025-07-08 07:25:00,3334.99,3335.03,3332.73,3333.04,600.0,12,0.0
2025-07-08 07:30:00,3333.04,3333.67,3332.08,3332.44,590.0,12,0.0
2025-07-08 07:35:00,3332.44,3332.71,3330.76,3330.78,421.0,12,0.0
2025-07-08 07:40:00,3330.78,3332.8,3330.51,3332.75,613.0,12,0.0
2025-07-08 07:45:00,3332.75,3333.77,3332.14,3333.12,612.0,12,0.0
2025-07-08 07:50:00,3333.12,3335.49,3332.92,3334.81,584.0,12,0.0
2025-07-08 07:55:00,3334.81,3335.14,3333.46,3333.92,687.0,12,0.0
2025-07-08 08:00:00,3333.92,3333.92,3330.59,3330.9,965.0,12,0.0
2025-07-08 08:05:00,3330.9,3331.47,3326.1,3328.82,1427.0,12,0.0
2025-07-08 08:10:00,3328.85,3330.21,3327.42,3327.96,969.0,12,0.0
2025-07-08 08:15:00,3327.96,3327.96,3325.28,3326.23,883.0,12,0.0
2025-07-08 08:20:00,3326.23,3327.32,3324.52,3326.98,1024.0,12,0.0
2025-07-08 08:25:00,3326.98,3328.99,3326.62,3328.58,660.0,12,0.0
2025-07-08 08:30:00,3328.58,3329.7,3328.2,3328.97,685.0,12,0.0
2025-07-08 08:35:00,3328.97,3329.47,3325.69,3327.86,831.0,12,0.0
2025-07-08 08:40:00,3327.86,3328.08,3326.02,3326.55,683.0,12,0.0
2025-07-08 08:45:00,3326.55,3327.11,3324.36,3324.39,752.0,12,0.0
2025-07-08 08:50:00,3324.36,3325.84,3323.96,3325.16,597.0,12,0.0
2025-07-08 08:55:00,3325.16,3325.32,3323.32,3323.68,650.0,12,0.0
