time,open,high,low,close,tick_volume,spread,real_volume
2024-11-28 11:00:00,2647.52,2649.53,2644.9,2646.92,4993.0,4,0.0
2024-11-28 12:00:00,2646.92,2647.22,2643.89,2646.07,5213.0,4,0.0
2024-11-28 13:00:00,2646.06,2647.82,2642.77,2647.04,12771.0,2,0.0
2024-11-28 14:00:00,2647.04,2647.98,2640.83,2641.31,8115.0,4,0.0
2024-11-28 15:00:00,2641.31,2643.14,2636.28,2638.21,8569.0,4,0.0
2024-11-28 16:00:00,2638.21,2642.48,2637.57,2642.08,6522.0,4,0.0
2024-11-28 17:00:00,2642.08,2642.33,2639.63,2640.93,2455.0,4,0.0
2024-11-28 18:00:00,2640.93,2641.07,2639.62,2640.48,325.0,5,0.0
2024-11-28 23:00:00,2638.56,2639.23,2637.19,2638.77,1787.0,4,0.0
2024-11-29 00:00:00,2638.77,2639.12,2635.63,2636.03,5255.0,4,0.0
2024-11-29 01:00:00,2636.03,2647.21,2634.02,2644.97,12407.0,4,0.0
2024-11-29 02:00:00,2644.95,2662.74,2644.72,2657.44,11705.0,4,0.0
2024-11-29 03:00:00,2657.44,2660.59,2654.79,2660.08,6535.0,4,0.0
2024-11-29 04:00:00,2660.08,2664.31,2658.39,2659.9,4540.0,4,0.0
2024-11-29 05:00:00,2659.9,2664.03,2659.44,2662.3,7564.0,4,0.0
2024-11-29 06:00:00,2662.3,2666.35,2661.75,2665.2,9346.0,4,0.0
2024-11-29 07:00:00,2665.2,2665.55,2659.11,2660.57,8124.0,4,0.0
2024-11-29 08:00:00,2660.57,2662.62,2654.46,2657.28,8871.0,4,0.0
2024-11-29 09:00:00,2657.28,2664.78,2655.83,2664.18,7867.0,4,0.0
2024-11-29 10:00:00,2664.18,2665.87,2661.35,2662.78,6718.0,4,0.0
2024-11-29 11:00:00,2662.78,2664.33,2659.53,2659.64,6379.0,4,0.0
2024-11-29 12:00:00,2659.64,2664.95,2659.03,2659.98,7893.0,4,0.0
2024-11-29 13:00:00,2659.98,2663.35,2656.14,2657.97,12716.0,4,0.0
2024-11-29 14:00:00,2657.97,2662.74,2651.93,2653.5,14217.0,4,0.0
2024-11-29 15:00:00,2653.5,2658.95,2650.64,2658.95,15061.0,4,0.0
2024-11-29 16:00:00,2658.96,2662.28,2658.03,2662.22,11852.0,4,0.0
2024-11-29 17:00:00,2662.2,2662.27,2657.58,2660.59,8267.0,4,0.0
2024-11-29 18:00:00,2660.59,2660.72,2654.91,2655.26,3132.0,4,0.0
2024-12-01 23:00:00,2648.62,2650.25,2643.01,2645.75,4090.0,4,0.0
2024-12-02 00:00:00,2645.93,2647.67,2630.05,2637.42,8253.0,4,0.0
2024-12-02 01:00:00,2637.42,2639.12,2622.88,2635.87,15267.0,4,0.0
2024-12-02 02:00:00,2635.87,2638.06,2625.56,2626.74,10920.0,4,0.0
2024-12-02 03:00:00,2626.74,2631.15,2624.08,2629.3,8639.0,4,0.0
2024-12-02 04:00:00,2629.3,2630.53,2626.16,2628.55,5293.0,4,0.0
2024-12-02 05:00:00,2628.55,2628.72,2621.85,2623.17,11438.0,4,0.0
2024-12-02 06:00:00,2623.17,2627.72,2621.87,2625.99,13725.0,4,0.0
